FbID,CG number,NAME,SYMBOL,HippoRNAi_EggL_Day_1_Egg_Count,HippoRNAi_EggL_Day_1_Egg_Zscore,HippoRNAi_EggL_Day_2_Egg_Count,HippoRNAi_EggL_Day_2_Egg_Zscore,HippoRNAi_EggL_Day_3_Egg_Count,HippoRNAi_EggL_Day_3_Egg_Zscore,HippoRNAi_EggL_Day_4_Egg_Count,HippoRNAi_EggL_Day_4_Egg_Zscore,HippoRNAi_EggL_Day_5_Egg_Count,HippoRNAi_EggL_Day_5_Egg_Zscore,HippoRNAi_EggL_All_Days_Egg_Sum_Count,HippoRNAi_EggL_All_Days_Egg_Sum_Zscore,EggL_Day_1_Egg_Count,EggL_Day_1_Egg_Zscore,EggL_Day_2_Egg_Count,EggL_Day_2_Egg_Zscore,EggL_Day_3_Egg_Count,EggL_Day_3_Egg_Zscore,EggL_Day_4_Egg_Count,EggL_Day_4_Egg_Zscore,EggL_Day_5_Egg_Count,EggL_Day_5_Egg_Zscore,EggL_All_Days_Egg_Sum_Count,EggL_All_Days_Egg_Sum_Zscore,HippoRNAi_Ova_OvarioleNb_Fly_1.1_Count,HippoRNAi_Ova_OvarioleNb_Fly_1.2_Count,HippoRNAi_Ova_OvarioleNb_Fly_2.1_Count,HippoRNAi_Ova_OvarioleNb_Fly_2.2_Count,HippoRNAi_Ova_OvarioleNb_Fly_3.1_Count,HippoRNAi_Ova_OvarioleNb_Fly_3.2_Count,HippoRNAi_Ova_OvarioleNb_Fly_4.1_Count,HippoRNAi_Ova_OvarioleNb_Fly_4.2_Count,HippoRNAi_Ova_OvarioleNb_Fly_5.1_Count,HippoRNAi_Ova_OvarioleNb_Fly_5.2_Count,HippoRNAi_Ova_OvarioleNb_Fly_6.1_Count,HippoRNAi_Ova_OvarioleNb_Fly_6.2_Count,HippoRNAi_Ova_OvarioleNb_Fly_7.1_Count,HippoRNAi_Ova_OvarioleNb_Fly_7.2_Count,HippoRNAi_Ova_OvarioleNb_Fly_8.1_Count,HippoRNAi_Ova_OvarioleNb_Fly_8.2_Count,HippoRNAi_Ova_OvarioleNb_Fly_9.1_Count,HippoRNAi_Ova_OvarioleNb_Fly_9.2_Count,HippoRNAi_Ova_OvarioleNb_Fly_10.1_Count,HippoRNAi_Ova_OvarioleNb_Fly_10.2_Count,HippoRNAi_Ova_OvarioleNb_Mean_Count,HippoRNAi_Ova_OvarioleNb_Std_Count,HippoRNAi_Ova_OvarioleNb_Mean_Zscore,PIN_betweenness_centrality,PIN_closeness_centrality,PIN_eigenvector_centrality,PIN_degree_centrality,HippoRNAi_Ova_Module,HippoRNAi_EggL_Module,EggL_Module,Core_Module,Meta_Module,HpoOva_Connector,HpoEggL_Connector,EggL_Connector,Core_Connector,FGF_pathway,VEGF_pathway,Toll_pathway,JNK_pathway,EGF_pathway,mTOR_pathway,FOXO_pathway,SHH_pathway,Hippo_pathway,JAK/STAT_pathway,Wnt_pathway,Notch_pathway,TGF B_pathway,MAPK_pathway
FBgn0262473,CG5490,Toll,Tl,60.0,-1.286,63.0,0.4074,29.0,-0.2022,11.0,-0.3037,35.0,0.0812,198.0,-0.1665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002599807355771213,0.29631032251237144,0.0005248912865121519,0.0013169033957294706,False,False,False,False,,False,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FBgn0262582,CG43122,capicua,cic,71.0,-1.3707,2.0,-8.8583,86.0,6.3517,3.0,-4.2023,31.0,1.9643,193.0,0.0703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001387825730882827,0.33183884752793424,0.002759312138375003,0.0015050324522622519,False,False,False,False,,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FBgn0262614,CG43140,polychaetoid,pyd,154.0,3.645,49.0,-0.4008,49.0,1.792,19.0,1.068,35.0,1.5207,306.0,3.9078,22.0,-1.1394,125.0,3.2924,53.0,1.7527,33.0,1.0094,31.0,-0.3861,264.0,0.6257,23.0,23.0,26.0,22.0,24.0,23.0,24.0,24.0,24.0,25.0,22.0,28.0,22.0,24.0,23.0,23.0,23.0,27.0,24.0,26.0,24.0,1.654340383737022,2.8102,0.0001655350329529022,0.3317031773383609,0.0012938413193656199,0.0019753550935942056,True,False,False,False,II,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FBgn0262656,CG10798,Myc,Myc,134.0,2.7745,57.0,0.3375,47.0,-0.358,34.0,0.4296,24.0,0.0596,296.0,3.0808,65.0,-1.0564,49.0,0.2593,28.0,-0.305,25.0,-0.3503,18.0,0.1164,185.0,-1.499,17.0,20.0,19.0,21.0,16.0,21.0,18.0,20.0,19.0,16.0,17.0,19.0,18.0,20.0,18.0,19.0,18.0,17.0,19.0,18.0,18.5,1.4689774459950378,-0.6245,0.0018770875643461585,0.3486551165193832,0.02853290207282235,0.009594581883171856,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,0,1,1,1,0,1,0
FBgn0262733,CG7524,Src oncogene at 64B,Src64B,5.0,-4.0851,84.0,2.2242,57.0,0.7217,4.0,-1.6813,33.0,0.5457,183.0,-1.3917,122.0,1.1058,62.0,0.1626,40.0,0.1703,12.0,-0.9058,38.0,0.6309,274.0,0.6376,20.0,21.0,20.0,19.0,18.0,19.0,19.0,21.0,20.0,20.0,20.0,20.0,19.0,19.0,18.0,21.0,22.0,21.0,20.0,19.0,19.8,1.056309364572809,-0.1414,0.0007832258224490143,0.3270946171446073,0.003773762303013664,0.004609161885053146,False,False,False,False,,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FBgn0262738,CG3620,no receptor potential A,norpA,92.0,0.1661,50.0,-0.1842,30.0,-0.9021,15.0,-0.7566,17.0,-0.1584,204.0,-0.7803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.056149412730657e-05,0.3077218360270711,0.0005543393344658286,0.0009406452826639074,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FBgn0262866,CG17596,Ribosomal protein S6 kinase II,S6kII,145.0,3.144,105.0,1.8949,55.0,0.029,38.0,0.6751,40.0,1.6493,383.0,5.9566,144.0,0.8317,45.0,0.1263,17.0,-0.8834,12.0,-1.5485,10.0,-1.048,228.0,-0.073,22.0,19.0,20.0,22.0,22.0,19.0,23.0,18.0,22.0,24.0,24.0,21.0,22.0,21.0,21.0,21.0,19.0,22.0,21.0,22.0,21.25,1.6181535936466531,1.0929,0.003466687064264586,0.3605375651134157,0.0595668741076713,0.018906970181544542,False,True,False,False,III,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0263289,CG43398,scribbled,scrib,0.0,-4.7429,0.0,-3.5457,0.0,-2.5488,0.0,-2.8075,0.0,-1.7442,0.0,-9.6009,0.0,-3.1045,0.0,-4.3731,0.0,-2.5058,0.0,-2.4871,0.0,-3.7675,0.0,-4.8103,19.0,18.0,19.0,18.0,15.0,18.0,17.0,19.0,18.0,19.0,17.0,17.0,19.0,17.0,19.0,18.0,18.0,20.0,16.0,16.0,17.85,1.2680278927697555,-1.4056,0.00034249844095913346,0.32658820033527985,0.0008669595430248327,0.0031041294327908944,False,True,False,False,III,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FBgn0263395,CG7097,happyhour,hppy,18.0,-3.4499,71.0,1.3034,48.0,0.1804,15.0,-0.7566,15.0,-0.2465,167.0,-1.8575,152.0,1.0229,37.0,-0.1396,41.0,0.3786,19.0,-0.9033,37.0,2.882,286.0,1.8506,22.0,20.0,18.0,20.0,20.0,17.0,23.0,20.0,19.0,19.0,18.0,18.0,20.0,21.0,18.0,19.0,22.0,21.0,21.0,20.0,19.8,1.5761378513048243,-0.1414,8.22283451812923e-06,0.2792989415519917,0.00029900476329683986,0.0006584516978647353,False,False,False,False,,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FBgn0263601,CG5841,mind bomb 1,mib1,114.0,1.2412,63.0,0.7367,39.0,-0.3608,2.0,-1.8495,28.0,0.3257,246.0,0.4425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.17755835055841e-06,0.2880008172636083,0.0002865245724890752,0.0004703226413319537,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FBgn0263930,CG4974,division abnormally delayed,dally,65.0,-1.1532,64.0,0.8075,46.0,0.0601,5.0,-1.5973,33.0,0.5457,213.0,-0.5182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004867629986134817,0.3408909479582373,0.004014296114962206,0.018812905653278148,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,1,1,0,1,0,1,0
FBgn0263933,CG4063,ebi,ebi,72.0,-0.8112,64.0,0.8075,46.0,0.0601,24.0,0.0,24.0,0.1496,230.0,-0.0233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002471655666209362,0.3246680394578545,0.0016143924201247445,0.00498541999811871,False,False,False,False,,False,False,False,False,0,0,0,0,1,0,0,0,0,0,1,1,0,0
FBgn0264270,CG43770,Sex lethal,Sxl,0.0,-1.7265,0.0,-1.5121,0.0,-2.6317,0.0,-1.657,0.0,-2.3249,0.0,-6.7036,0.0,-2.6099,0.0,-1.3698,0.0,-1.7772,0.0,-2.6546,0.0,-2.5036,0.0,-7.6344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.1421,0.0015721722396493734,0.3318806145320284,0.002434887436082005,0.005926065280782617,True,True,True,True,IV,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0264272,CG43772,multiple wing hairs,mwh,162.0,0.3539,30.0,-1.4702,19.0,-0.531,3.0,-2.312,18.0,1.5606,232.0,-0.7795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003850211388449074,0.341641809077088,0.0017444196056611546,0.0023516132066597685,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FBgn0264492,CG17520,casein kinase IIalpha,CkIIalpha,0.0,-1.8048,0.0,-2.8554,0.0,-1.5853,0.0,-3.1595,0.0,-2.2274,0.0,-4.6335,0.0,-1.5952,0.0,-3.865,1.0,-5.3956,0.0,-1.1749,0.0,-3.3783,1.0,-5.5842,14.0,12.0,10.0,8.0,12.0,8.0,16.0,14.0,13.0,12.0,14.0,12.0,11.0,14.0,10.0,8.0,17.0,13.0,12.0,9.0,11.95,2.564432839727662,-4.715,0.0008916520738043991,0.3338133285804488,0.00440549974874114,0.005361678111184272,True,False,True,False,VI,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FBgn0264607,CG18069,Calcium/calmodulin-dependent protein kinase II,CaMKII,115.0,3.3412,67.0,5.3939,29.0,0.1944,12.0,-2.2922,22.0,0.8454,245.0,2.3566,146.0,1.4295,74.0,0.3722,51.0,1.4778,41.0,1.5389,34.0,-0.0965,346.0,2.5619,24.0,22.0,21.0,19.0,21.0,22.0,21.0,22.0,22.0,24.0,21.0,22.0,22.0,22.0,24.0,23.0,22.0,21.0,22.0,23.0,22.0,1.2139539573337679,0.7549,0.00030490018221634936,0.33640053359575994,0.0019573950178017347,0.002163484150126987,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FBgn0264691,CG3004,Lst8,Lst8,70.0,-0.9089,65.0,0.8784,23.0,-1.323,1.0,-1.9335,2.0,-0.8186,161.0,-2.0322,147.0,0.9034,32.0,-0.3059,37.0,0.1683,3.0,-2.3781,15.0,-0.3202,234.0,0.126,22.0,19.0,19.0,22.0,19.0,8.0,20.0,18.0,20.0,18.0,23.0,20.0,19.0,22.0,23.0,21.0,19.0,20.0,21.0,20.0,19.65,3.1334359818945683,-0.2475,0.0002507053811437475,0.3262851022375209,0.0050379642255928905,0.0038566456589220212,False,False,False,False,,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0264959,CG44128,Src oncogene at 42A,Src42A,148.0,6.8751,47.0,1.0086,35.0,0.8426,18.0,-1.0187,22.0,0.8454,270.0,3.4558,176.0,2.051,68.0,0.0286,36.0,-0.5842,60.0,2.7965,28.0,-0.6757,368.0,3.0813,18.0,18.0,19.0,19.0,18.0,20.0,21.0,22.0,19.0,13.0,21.0,20.0,21.0,20.0,20.0,22.0,18.0,21.0,23.0,21.0,19.7,2.154554539378824,-0.4425,0.00011472672912144009,0.31172353863832897,0.002034262651861476,0.002163484150126987,False,False,False,False,,False,False,False,False,1,1,0,1,1,0,0,0,0,0,0,0,0,0
FBgn0264975,CG1634,Neuroglian,Nrg,1.0,-1.6929,76.0,0.954,21.0,-1.6158,40.0,0.7978,19.0,-0.4372,157.0,-1.5139,113.0,1.9613,53.0,0.4058,31.0,0.0835,38.0,2.2384,16.0,-1.0884,251.0,1.536,19.0,18.0,19.0,23.0,21.0,20.0,18.0,20.0,19.0,20.0,18.0,21.0,21.0,18.0,20.0,19.0,21.0,20.0,19.0,19.0,19.65,1.3088765773505313,0.0937,0.0013899251644880933,0.3368087475595677,0.0034047287105155085,0.008465807543975166,False,False,False,False,,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FBgn0265089,CG8023,eukaryotic translation initiation factor 4E3,eIF4E3,165.0,0.4483,53.0,0.1211,21.0,-0.3186,3.0,-2.312,32.0,4.1309,274.0,0.8175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.211900893828865e-05,0.3085049119523769,0.0008476114719994438,0.0009406452826639074,False,False,False,False,,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0265464,CG10961,TNF-receptor-associated factor 6,Traf6,59.0,0.2553,58.0,0.3699,39.0,-0.745,25.0,-0.1227,39.0,1.55,220.0,0.5686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008492918579321743,0.3293210706537565,0.004061818850990709,0.0035744520741228477,False,False,False,False,,False,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FBgn0265778,CG9491,PDZ domain-containing guanine nucleotide exchange factor,PDZ-GEF,101.0,0.6059,58.0,0.3825,35.0,-0.6014,12.0,-1.0088,22.0,0.0616,228.0,-0.0815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.096787822234071e-05,0.3187706933184593,0.0011778894489005588,0.0004703226413319537,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FBgn0265974,CG10117,tout-velu,ttv,3.0,-1.6986,12.0,-2.2542,2.0,-1.4474,3.0,-2.492,2.0,-2.0133,22.0,-4.0194,9.0,-1.4087,13.0,-3.1207,13.0,-3.746,5.0,-0.8439,4.0,-2.9922,44.0,-4.5689,18.0,20.0,21.0,20.0,19.0,19.0,20.0,20.0,21.0,17.0,18.0,17.0,17.0,19.0,21.0,17.0,20.0,19.0,19.0,18.0,19.0,1.3764944032233708,-0.3122,2.5016761175751155e-05,0.3000957699262465,0.0005110870933401044,0.0005643871695983443,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,1,0,0,1,0,1,0
FBgn0265998,CG42320,Darkener of apricot,Doa,66.0,0.4904,2.0,-1.4472,74.0,0.9482,37.0,0.6137,30.0,0.6558,209.0,0.2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030790863982266747,0.36641187875031656,0.003646855674915137,0.007337033204778478,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FBgn0266411,CG7951,similar,sima,28.0,-2.9612,40.0,-0.8925,15.0,-1.8042,16.0,-0.6725,6.0,-0.6425,105.0,-3.6626,178.0,1.6443,65.0,0.7913,3.0,-1.6195,35.0,0.5715,21.0,0.5531,302.0,2.3812,22.0,20.0,16.0,18.0,21.0,25.0,21.0,18.0,19.0,23.0,21.0,18.0,19.0,19.0,24.0,22.0,20.0,19.0,21.0,22.0,20.4,2.2337129816094383,0.2828,0.004172921897951367,0.36561168641943503,0.05114279757517371,0.019189163766343716,False,False,False,False,,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0283472,CG10539,Ribosomal protein S6 kinase,S6k,91.0,0.771,65.0,4.9554,28.0,0.0864,12.0,-2.2922,16.0,0.0995,212.0,0.9057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010835337840859641,0.34153118094125584,0.006688186459677102,0.00761922678957765,False,False,False,False,,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0
FBgn0283499,CG18402,Insulin-like receptor,InR,75.0,4.88,42.0,-3.0713,28.0,0.8878,26.0,-2.7938,34.0,0.0263,205.0,-0.5445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007336384443451339,0.3333280427857867,0.016164922340811697,0.0038566456589220212,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FBgn0284084,CG4889,wingless,wg,46.0,-2.0816,89.0,2.5784,39.0,-0.3608,24.0,0.0,24.0,0.1496,222.0,-0.2562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003126204238491768,0.3052195256924373,0.0005012702469045098,0.0017872260370614239,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,1,1,0,1,0,0,0
FBgn0284247,CG17941,dachsous,ds,28.0,-5.9755,3.0,-8.639,69.0,4.5153,1.0,-4.6268,3.0,-1.5167,104.0,-3.8427,77.0,0.0,88.0,1.1738,57.0,2.3026,26.0,0.5461,43.0,0.7722,291.0,1.2632,25.0,25.0,21.0,22.0,21.0,21.0,23.0,23.0,21.0,20.0,22.0,22.0,19.0,20.0,22.0,20.0,21.0,20.0,22.0,21.0,21.55,1.5719582155957403,0.5206,0.00040560648200053484,0.3169315763643097,0.001458190546550931,0.00253974226319255,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FBgn0284421,CG18803,Presenilin,Psn,91.0,0.771,49.0,1.4471,20.0,-0.7778,14.0,-1.8677,3.0,-1.5167,177.0,-0.6331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.892139361771488e-05,0.3045145493078837,0.0008251042791092883,0.0012228388674630794,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0
FBgn0285896,CG32134,breathless,btl,104.0,2.1632,63.0,4.5168,33.0,0.6265,30.0,1.5281,24.0,1.094,254.0,2.7523,114.0,2.0061,78.0,2.6599,25.0,-0.4176,36.0,1.9897,33.0,1.7582,286.0,2.4209,17.0,17.0,17.0,18.0,23.0,25.0,22.0,22.0,22.0,24.0,21.0,18.0,21.0,19.0,19.0,20.0,22.0,20.0,19.0,19.0,20.25,2.359192546971148,-0.1562,8.727338103346912e-05,0.32624473165974394,0.0012386811457691506,0.0007525162261311259,False,False,False,False,,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0285955,CG34389,crossveinless c,cv-c,102.0,1.949,8.0,-7.5427,108.0,8.7281,31.0,1.7404,16.0,0.0995,265.0,3.236,179.0,2.1131,57.0,-0.6012,21.0,-2.6463,35.0,1.1418,43.0,0.7722,335.0,2.3022,20.0,21.0,20.0,19.0,22.0,22.0,23.0,18.0,22.0,24.0,23.0,23.0,23.0,20.0,20.0,20.0,20.0,18.0,19.0,20.0,20.85,1.7851728502481656,0.1562,0.0003850651526870873,0.3233145095281669,0.0019765956580043435,0.0022575486783933773,False,False,False,False,,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FBgn0286070,CG6556,connector enhancer of ksr,cnk,33.0,-3.5704,40.0,-0.209,6.0,-1.3646,8.0,-0.5717,34.0,0.0,121.0,-2.1691,39.0,-3.4378,34.0,-1.2603,40.0,0.1703,23.0,-0.0755,32.0,0.2103,168.0,-2.4069,22.0,19.0,18.0,19.0,22.0,19.0,25.0,22.0,17.0,17.0,17.0,23.0,21.0,22.0,18.0,17.0,22.0,19.0,17.0,19.0,19.75,2.4251966822029964,0.0521,0.0004614423876238093,0.33916988551396804,0.01226002318994412,0.003386323017590067,False,False,False,False,,False,False,False,False,1,1,0,0,1,0,0,0,0,0,0,0,0,0
FBgn0000499,CG18361,dishevelled,dsh,136.0,2.8417,17.0,-0.9605,65.0,0.5128,24.0,-0.1841,25.0,0.159,267.0,2.1222,148.0,0.9273,41.0,-0.0066,20.0,-0.7256,23.0,-0.5346,24.0,0.9898,256.0,0.8556,21.0,23.0,20.0,21.0,21.0,19.0,15.0,18.0,19.0,21.0,18.0,22.0,20.0,19.0,19.0,20.0,18.0,17.0,18.0,14.0,19.15,2.207046132634963,-0.601,0.0017778886867332868,0.3485629376326997,0.0034593432821791144,0.00884206565704073,False,False,False,True,,False,False,False,True,0,0,0,0,0,0,0,0,0,0,1,1,0,0
FBgn0000546,CG1765,Ecdysone receptor,EcR,157.0,-0.1407,95.0,0.1744,66.0,0.3708,38.0,-0.345,25.0,-0.4492,381.0,-0.0384,129.0,-0.7046,47.0,-1.4272,38.0,0.5397,32.0,-0.6282,28.0,-1.5627,274.0,-1.0325,24.0,21.0,21.0,21.0,22.0,21.0,26.0,23.0,23.0,21.0,23.0,21.0,22.0,21.0,20.0,23.0,21.0,23.0,20.0,23.0,22.0,1.4867838833500564,0.7308,0.0012483526300807381,0.3418743616034444,0.002785828272033286,0.007431097733044869,True,False,False,False,II,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0000635,CG3665,Fasciclin 2,Fas2,158.0,-0.1847,54.0,-0.7844,62.0,0.0859,29.0,-1.2473,24.0,0.1911,327.0,-0.7602,183.0,4.1304,57.0,-0.5295,55.0,-0.2558,38.0,-0.604,5.0,-1.3108,338.0,0.5986,15.0,20.0,24.0,24.0,20.0,15.0,21.0,21.0,19.0,17.0,26.0,21.0,22.0,26.0,19.0,15.0,19.0,21.0,17.0,23.0,20.25,3.369757136337089,0.0669,0.04372056916709363,0.4008652628112904,0.04911647452054434,0.06330542752328097,False,False,False,True,,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0003041,CG8114,pebble,pbl,0.0,-4.3349,0.0,-5.0747,0.0,-4.7106,0.0,-5.2352,0.0,-4.044,0.0,-12.1563,0.0,-7.322,0.0,-2.8072,0.0,-2.4203,0.0,-3.1544,0.0,-1.6229,0.0,-11.8525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.32,0.001017540911693113,0.3290128811126388,0.0017128766910379349,0.004326968300253974,False,True,False,False,III,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0003430,CG16738,sloppy paired 1,slp1,138.0,2.9089,53.0,0.2077,83.0,1.3836,39.0,0.7365,45.0,2.1461,358.0,5.1302,180.0,1.6921,29.0,-0.4056,49.0,0.7992,5.0,-2.1938,25.0,1.1353,288.0,1.9169,20.0,21.0,22.0,21.0,21.0,24.0,22.0,25.0,22.0,18.0,22.0,21.0,21.0,18.0,24.0,22.0,23.0,19.0,20.0,18.0,21.2,1.9894458366193601,0.8485,0.0004376101677942872,0.31332558760108914,0.0009454454465107901,0.0023516132066597685,True,True,False,False,VII,True,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FBgn0003444,CG11561,smoothened,smo,14.0,-7.4748,7.0,-7.762,25.0,-0.2376,33.0,2.1648,14.0,-0.1492,93.0,-4.3264,81.0,0.0829,68.0,0.0286,17.0,-3.1961,40.0,1.4727,22.0,-1.2548,228.0,-0.2243,18.0,19.0,16.0,15.0,14.0,15.0,4.0,13.0,18.0,15.0,15.0,21.0,23.0,21.0,18.0,17.0,16.0,17.0,16.0,15.0,16.3,3.8539112053792013,-2.2125,0.00042735010481404086,0.33222559390896345,0.003541415156752495,0.0031041294327908944,True,False,True,True,VI,False,False,True,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0003607,CG8409,Suppressor of variegation 205,Su(var)205,57.0,-3.9165,28.0,-2.2207,13.0,-2.5435,6.0,-4.299,0.0,-2.1024,104.0,-7.5412,24.0,-5.8201,14.0,-2.2478,4.0,-2.2629,1.0,-3.0873,1.0,-1.5605,44.0,-10.2316,18.0,19.0,21.0,28.0,20.0,24.0,22.0,23.0,23.0,24.0,24.0,24.0,24.0,23.0,21.0,22.0,26.0,23.0,23.0,25.0,22.85,2.323223713087621,1.8067,0.004362591433409727,0.357107361768338,0.005473070856590528,0.011569936976766063,True,False,False,False,II,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0004638,CG6033,downstream of receptor kinase,drk,64.0,0.4601,44.0,-0.6512,11.0,-0.8271,3.0,-2.492,1.0,-2.1203,123.0,-1.2002,80.0,0.4819,48.0,-0.0451,5.0,-2.0882,7.0,-1.6166,6.0,-2.7628,146.0,-1.1188,19.0,19.0,20.0,19.0,21.0,20.0,15.0,21.0,17.0,20.0,19.0,21.0,21.0,20.0,20.0,22.0,16.0,18.0,20.0,20.0,19.4,1.7591864148251206,-0.0624,0.0010804104003732556,0.3319746287440705,0.002497346750356882,0.006960775091712915,False,True,False,False,III,False,True,False,False,1,1,0,0,1,0,1,0,0,1,0,0,0,1
FBgn0005198,CG6975,gigas,gig,70.0,-1.0533,30.0,-1.4547,16.0,-3.5184,14.0,-2.5746,8.0,-2.5056,138.0,-1.9707,124.0,-0.3451,69.0,1.5886,23.0,0.2674,13.0,-3.0221,19.0,0.0757,248.0,-0.2376,19.0,24.0,16.0,22.0,21.0,19.0,20.0,19.0,19.0,24.0,17.0,21.0,16.0,19.0,15.0,22.0,20.0,16.0,22.0,17.0,19.4,2.663594721819605,-1.2296,0.0037611833667440695,0.360574542061053,0.048988385253035005,0.018718841125011758,False,False,False,True,,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0005777,CG8402,Protein phosphatase D3,PpD3,190.0,0.9976,69.0,0.0442,46.0,-0.7727,39.0,0.0796,16.0,-0.5734,360.0,0.2433,196.0,4.9439,91.0,0.8292,67.0,0.2165,35.0,-0.8054,42.0,0.9987,431.0,4.0245,18.0,17.0,20.0,18.0,19.0,22.0,18.0,22.0,18.0,19.0,17.0,25.0,16.0,20.0,21.0,17.0,19.0,19.0,22.0,19.0,19.3,2.2028689427533745,-0.5688,0.032034688140658005,0.3880487832902083,0.013098677352885436,0.05427523280970746,True,True,False,False,VII,True,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0011259,CG18405,Semaphorin 1a,Sema1a,202.0,1.441,65.0,-0.1768,61.0,0.0322,28.0,-1.3799,26.0,0.3823,382.0,0.9122,238.0,7.5724,89.0,0.7493,64.0,0.0984,20.0,-1.8121,34.0,0.4994,445.0,4.5402,22.0,21.0,22.0,22.0,27.0,24.0,26.0,26.0,24.0,25.0,27.0,23.0,26.0,24.0,22.0,21.0,25.0,24.0,22.0,21.0,23.7,2.0287408591745306,2.3755,0.0027187796371292076,0.3641474219661601,0.012697402566008093,0.013733421126893049,True,False,False,False,II,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
